,Category,sub_category,Sales,Quantity,Discount
7696,Office Supplies,Binders,5.231999999999998,4,0.8
7697,Technology,Copiers,1199.98,2,0.0
7698,Office Supplies,Storage,73.85,1,0.0
7699,Office Supplies,Supplies,25.71,3,0.0
7700,Office Supplies,Fasteners,17.28,6,0.0
7701,Furniture,Tables,526.582,2,0.3
7702,Office Supplies,Paper,11.56,2,0.0
7703,Technology,Phones,209.96999999999997,3,0.0
7704,Furniture,Tables,447.84,4,0.0
7705,Technology,Accessories,479.97,3,0.0
7706,Office Supplies,Art,8.64,3,0.0
7707,Office Supplies,Art,11.68,2,0.0
7708,Technology,Accessories,40.775999999999996,3,0.2
7709,Office Supplies,Binders,13.698000000000002,3,0.7
7710,Technology,Phones,87.8,5,0.2
7711,Furniture,Furnishings,77.952,3,0.2
7712,Office Supplies,Storage,147.184,2,0.2
7713,Office Supplies,Paper,47.952000000000005,3,0.2
7714,Office Supplies,Appliances,250.26,6,0.0
7715,Technology,Accessories,40.775999999999996,3,0.2
7716,Office Supplies,Paper,29.600000000000005,5,0.2
7717,Office Supplies,Binders,1.9380000000000002,2,0.7
7718,Technology,Accessories,159.96,4,0.0
7719,Office Supplies,Art,59.519999999999996,3,0.0
7720,Office Supplies,Envelopes,17.48,2,0.0
7721,Office Supplies,Binders,13.168000000000001,2,0.2
7722,Office Supplies,Appliances,40.74,3,0.0
7723,Furniture,Chairs,179.886,1,0.3
7724,Office Supplies,Appliances,286.25600000000003,1,0.2
7725,Office Supplies,Storage,24.224000000000004,2,0.2
7726,Office Supplies,Storage,331.536,3,0.2
7727,Office Supplies,Art,17.52,3,0.0
7728,Office Supplies,Art,17.856,4,0.2
7729,Technology,Accessories,431.97600000000006,3,0.2
7730,Furniture,Chairs,291.136,4,0.2
7731,Office Supplies,Envelopes,114.84800000000001,4,0.2
7732,Office Supplies,Paper,10.688,2,0.2
7733,Office Supplies,Paper,15.232,4,0.2
7734,Office Supplies,Art,12.419999999999998,3,0.0
7735,Office Supplies,Paper,19.44,3,0.0
7736,Office Supplies,Binders,70.368,4,0.2
7737,Office Supplies,Art,12.672,9,0.2
7738,Technology,Phones,89.94999999999999,5,0.0
7739,Office Supplies,Paper,6.58,2,0.0
7740,Technology,Accessories,94.99,1,0.0
7741,Technology,Phones,35.12,2,0.2
7742,Office Supplies,Paper,25.92,4,0.0
7743,Office Supplies,Binders,7.96,2,0.0
7744,Technology,Phones,566.97,3,0.0
7745,Office Supplies,Art,9.84,3,0.0
7746,Technology,Accessories,25.488,2,0.2
7747,Office Supplies,Fasteners,7.5600000000000005,6,0.0
7748,Furniture,Furnishings,60.84,3,0.0
7749,Office Supplies,Storage,450.04,2,0.0
7750,Office Supplies,Binders,34.6,2,0.0
7751,Technology,Phones,467.97,3,0.0
7752,Office Supplies,Binders,33.02,2,0.0
7753,Furniture,Furnishings,17.088,2,0.2
7754,Office Supplies,Art,3.008,2,0.2
7755,Office Supplies,Paper,268.24,7,0.2
7756,Technology,Accessories,431.1600000000001,5,0.2
7757,Technology,Phones,43.6,4,0.0
7758,Furniture,Furnishings,154.95,3,0.0
7759,Office Supplies,Paper,15.552000000000003,3,0.2
7760,Office Supplies,Paper,42.208,2,0.2
7761,Office Supplies,Paper,10.368000000000002,2,0.2
7762,Office Supplies,Art,2.2239999999999998,1,0.2
7763,Office Supplies,Envelopes,74.52,9,0.0
7764,Office Supplies,Art,17.52,3,0.0
7765,Furniture,Chairs,1779.9,5,0.0
7766,Office Supplies,Art,219.89999999999998,5,0.0
7767,Office Supplies,Art,7.151999999999999,3,0.2
7768,Office Supplies,Paper,26.720000000000002,5,0.2
7769,Technology,Phones,1039.728,2,0.2
7770,Office Supplies,Appliances,45.96,2,0.0
7771,Office Supplies,Binders,456.5880000000001,2,0.7
7772,Technology,Machines,4499.985000000001,5,0.7
7773,Technology,Accessories,59.976,3,0.2
7774,Office Supplies,Envelopes,6.12,3,0.0
7775,Office Supplies,Appliances,10.98,1,0.0
7776,Office Supplies,Fasteners,7.86,3,0.0
7777,Office Supplies,Storage,51.449999999999996,3,0.0
7778,Office Supplies,Binders,37.056,3,0.2
7779,Office Supplies,Appliances,203.92,4,0.0
7780,Technology,Phones,29.56,4,0.0
7781,Office Supplies,Binders,8.567999999999998,3,0.8
7782,Office Supplies,Storage,45.248000000000005,2,0.2
7783,Furniture,Tables,876.3000000000001,10,0.4
7784,Office Supplies,Supplies,185.376,2,0.2
7785,Office Supplies,Labels,25.06,2,0.0
7786,Office Supplies,Binders,2.8899999999999992,1,0.8
7787,Office Supplies,Fasteners,7.896000000000001,3,0.2
7788,Furniture,Furnishings,22.608,3,0.6
7789,Office Supplies,Paper,30.528,8,0.2
7790,Office Supplies,Binders,4.8420000000000005,3,0.7
7791,Office Supplies,Binders,1.7999999999999996,5,0.8
7792,Technology,Accessories,39.984,2,0.2
7793,Office Supplies,Paper,32.400000000000006,5,0.0
7794,Office Supplies,Paper,97.88,2,0.0
7795,Technology,Phones,307.168,4,0.2
7796,Office Supplies,Binders,26.9,5,0.0
7797,Office Supplies,Envelopes,47.01,3,0.0
7798,Technology,Phones,469.99,1,0.0
7799,Furniture,Chairs,207.84600000000003,3,0.1
7800,Office Supplies,Storage,324.744,3,0.2
7801,Furniture,Furnishings,40.48,2,0.0
7802,Office Supplies,Labels,12.0,4,0.2
7803,Office Supplies,Storage,720.0640000000001,4,0.2
7804,Office Supplies,Storage,25.424000000000003,1,0.2
7805,Office Supplies,Art,2.8160000000000003,2,0.2
7806,Office Supplies,Binders,3.204,2,0.7
7807,Office Supplies,Binders,30.828000000000007,7,0.7
7808,Office Supplies,Art,47.616,3,0.2
7809,Technology,Phones,108.78399999999999,2,0.2
7810,Office Supplies,Paper,4.77,1,0.0
7811,Office Supplies,Art,7.98,3,0.0
7812,Furniture,Tables,550.431,3,0.3
7813,Furniture,Furnishings,10.56,6,0.0
7814,Furniture,Bookcases,1497.666,2,0.15
7815,Technology,Phones,17.52,2,0.2
7816,Office Supplies,Art,113.22,3,0.0
7817,Office Supplies,Paper,35.88,6,0.0
7818,Office Supplies,Binders,4535.976000000001,3,0.2
7819,Office Supplies,Fasteners,11.84,8,0.0
7820,Office Supplies,Storage,592.74,6,0.0
7821,Office Supplies,Storage,111.67200000000001,9,0.2
7822,Office Supplies,Art,8.64,3,0.0
7823,Technology,Accessories,149.97,3,0.0
7824,Furniture,Chairs,232.88,5,0.2
7825,Furniture,Chairs,90.882,1,0.1
7826,Technology,Phones,508.76800000000003,4,0.2
7827,Office Supplies,Envelopes,9.912,3,0.2
7828,Furniture,Chairs,63.93600000000001,3,0.2
7829,Office Supplies,Art,59.519999999999996,3,0.0
7830,Technology,Phones,311.97600000000006,3,0.2
7831,Office Supplies,Binders,50.352000000000004,3,0.2
7832,Technology,Phones,19.136000000000003,2,0.2
7833,Office Supplies,Art,13.120000000000001,5,0.2
7834,Furniture,Tables,241.56799999999998,2,0.2
7835,Technology,Phones,479.92,2,0.2
7836,Furniture,Chairs,307.136,4,0.2
7837,Office Supplies,Labels,12.6,2,0.0
7838,Technology,Accessories,159.98,2,0.0
7839,Office Supplies,Envelopes,6.12,3,0.0
7840,Furniture,Tables,1184.72,4,0.0
7841,Office Supplies,Appliances,45.96,2,0.0
7842,Office Supplies,Binders,58.050000000000004,3,0.0
7843,Office Supplies,Paper,71.28,11,0.0
7844,Furniture,Tables,124.404,4,0.3
7845,Office Supplies,Paper,154.9,5,0.0
7846,Technology,Phones,1871.88,12,0.0
7847,Furniture,Furnishings,16.192,2,0.6
7848,Office Supplies,Storage,18.936,3,0.2
7849,Office Supplies,Storage,12.672,3,0.2
7850,Office Supplies,Labels,5.04,2,0.2
7851,Office Supplies,Paper,8.448,2,0.2
7852,Office Supplies,Appliances,20.387999999999995,2,0.8
7853,Office Supplies,Paper,9.96,2,0.0
7854,Office Supplies,Appliances,320.64,4,0.0
7855,Technology,Accessories,52.0,4,0.0
7856,Office Supplies,Binders,25.584000000000003,2,0.2
7857,Technology,Phones,464.0,5,0.0
7858,Office Supplies,Appliances,235.95000000000002,3,0.0
7859,Office Supplies,Paper,39.96,4,0.0
7860,Office Supplies,Binders,18.528000000000002,4,0.7
7861,Technology,Accessories,17.9,2,0.0
7862,Office Supplies,Storage,81.96,2,0.0
7863,Office Supplies,Storage,272.736,3,0.2
7864,Office Supplies,Paper,18.496000000000002,4,0.2
7865,Furniture,Chairs,441.92,2,0.2
7866,Furniture,Bookcases,127.76400000000002,6,0.7
7867,Office Supplies,Paper,166.44,3,0.0
7868,Office Supplies,Paper,13.38,2,0.0
7869,Technology,Accessories,24.0,2,0.2
7870,Office Supplies,Envelopes,24.448,4,0.2
7871,Office Supplies,Labels,6.16,2,0.0
7872,Furniture,Chairs,915.1360000000001,4,0.2
7873,Office Supplies,Paper,8.56,2,0.0
7874,Office Supplies,Paper,97.82,2,0.0
7875,Office Supplies,Paper,31.104000000000006,6,0.2
7876,Office Supplies,Appliances,11.176000000000002,1,0.2
7877,Office Supplies,Labels,5.04,2,0.2
7878,Furniture,Furnishings,242.17600000000004,4,0.6
7879,Furniture,Tables,337.176,2,0.4
7880,Office Supplies,Art,13.343999999999998,6,0.2
7881,Technology,Accessories,76.75200000000001,6,0.2
7882,Technology,Accessories,102.33600000000001,8,0.2
7883,Office Supplies,Paper,10.32,2,0.2
7884,Office Supplies,Supplies,47.32,7,0.2
7885,Furniture,Furnishings,23.376,3,0.2
7886,Furniture,Furnishings,16.72,5,0.2
7887,Furniture,Furnishings,16.192,1,0.2
7888,Office Supplies,Paper,32.400000000000006,5,0.0
7889,Office Supplies,Art,19.89,9,0.0
7890,Technology,Accessories,399.98,2,0.0
7891,Furniture,Furnishings,343.84999999999997,5,0.0
7892,Office Supplies,Paper,106.32,3,0.0
7893,Office Supplies,Binders,13.919999999999998,3,0.2
7894,Office Supplies,Binders,82.4,5,0.0
7895,Office Supplies,Binders,6.24,2,0.0
7896,Office Supplies,Paper,447.84,8,0.0
7897,Office Supplies,Appliances,272.048,7,0.2
7898,Office Supplies,Binders,1614.5820000000003,6,0.7
7899,Office Supplies,Fasteners,24.320000000000004,5,0.2
7900,Technology,Accessories,1.584,2,0.2
7901,Furniture,Furnishings,31.983999999999998,1,0.2
7902,Office Supplies,Envelopes,14.76,5,0.2
7903,Furniture,Chairs,423.64799999999997,2,0.2
7904,Office Supplies,Paper,76.64,2,0.2
7905,Office Supplies,Envelopes,4.464,1,0.2
7906,Office Supplies,Binders,3.959999999999999,10,0.8
7907,Office Supplies,Appliances,715.64,2,0.0
7908,Furniture,Tables,268.704,3,0.2
7909,Office Supplies,Art,21.92,8,0.0
7910,Office Supplies,Storage,48.72,3,0.0
7911,Furniture,Bookcases,205.666,2,0.15
7912,Furniture,Furnishings,30.344,2,0.6
7913,Office Supplies,Storage,25.695999999999998,2,0.2
7914,Technology,Machines,3404.5,5,0.0
7915,Technology,Accessories,101.34,3,0.0
7916,Furniture,Chairs,344.37199999999996,4,0.3
7917,Office Supplies,Art,30.384,1,0.2
7918,Office Supplies,Binders,22.848,2,0.2
7919,Office Supplies,Storage,38.62,2,0.0
7920,Technology,Accessories,59.98,2,0.0
7921,Office Supplies,Binders,174.3,3,0.0
7922,Technology,Phones,383.96000000000004,5,0.2
7923,Office Supplies,Binders,15.570000000000004,3,0.7
7924,Office Supplies,Binders,22.32,4,0.0
7925,Office Supplies,Labels,103.60000000000001,7,0.0
7926,Technology,Accessories,2.9699999999999998,3,0.0
7927,Technology,Phones,569.99,1,0.0
7928,Furniture,Furnishings,50.97,3,0.0
7929,Furniture,Tables,298.116,6,0.3
7930,Office Supplies,Art,59.519999999999996,3,0.0
7931,Furniture,Chairs,230.28000000000003,3,0.2
7932,Office Supplies,Paper,105.52,5,0.2
7933,Office Supplies,Envelopes,23.36,2,0.0
7934,Technology,Phones,71.976,3,0.2
7935,Office Supplies,Paper,8.56,2,0.0
7936,Office Supplies,Binders,13.919999999999998,3,0.2
7937,Office Supplies,Appliances,2518.29,9,0.0
7938,Office Supplies,Storage,540.5699999999999,3,0.0
7939,Office Supplies,Binders,221.056,8,0.2
7940,Furniture,Chairs,81.424,2,0.2
7941,Office Supplies,Storage,134.8,10,0.0
7942,Office Supplies,Binders,39.58199999999999,9,0.8
7943,Office Supplies,Supplies,44.688,7,0.2
7944,Office Supplies,Art,31.744,2,0.2
7945,Office Supplies,Binders,40.97999999999999,5,0.8
7946,Office Supplies,Binders,3.1679999999999993,3,0.8
7947,Office Supplies,Fasteners,18.84,5,0.2
7948,Furniture,Chairs,362.24999999999994,6,0.3
7949,Furniture,Furnishings,63.55200000000001,6,0.6
7950,Office Supplies,Storage,129.552,3,0.2
7951,Office Supplies,Binders,5.984000000000001,2,0.2
7952,Technology,Phones,861.76,4,0.0
7953,Office Supplies,Storage,66.96,4,0.0
7954,Office Supplies,Binders,6.24,2,0.0
7955,Furniture,Chairs,435.16800000000006,4,0.2
7956,Office Supplies,Fasteners,14.9,5,0.0
7957,Office Supplies,Appliances,15.8,4,0.0
7958,Furniture,Furnishings,72.9,5,0.0
7959,Furniture,Tables,206.35200000000003,3,0.2
7960,Technology,Phones,7.992000000000001,1,0.2
7961,Office Supplies,Storage,81.36000000000001,5,0.2
7962,Office Supplies,Binders,20.232000000000003,8,0.7
7963,Office Supplies,Appliances,389.05600000000004,4,0.2
7964,Office Supplies,Paper,20.736000000000004,4,0.2
7965,Office Supplies,Paper,41.47200000000001,8,0.2
7966,Office Supplies,Paper,33.36,4,0.0
7967,Furniture,Bookcases,90.882,3,0.7
7968,Technology,Phones,15.991999999999999,1,0.2
7969,Furniture,Chairs,120.78399999999999,1,0.2
7970,Technology,Phones,519.792,4,0.4
7971,Technology,Accessories,31.176000000000002,3,0.2
7972,Office Supplies,Paper,10.368000000000002,2,0.2
7973,Office Supplies,Binders,2.7240000000000006,2,0.7
7974,Furniture,Furnishings,254.35200000000003,3,0.2
7975,Office Supplies,Binders,3.762,3,0.7
7976,Office Supplies,Paper,10.272000000000002,3,0.2
7977,Technology,Phones,659.97,3,0.0
7978,Technology,Phones,113.72999999999999,3,0.0
7979,Office Supplies,Binders,5.104,1,0.2
7980,Office Supplies,Paper,16.448,2,0.2
7981,Office Supplies,Appliances,81.92,4,0.0
7982,Furniture,Furnishings,254.89999999999998,5,0.0
7983,Office Supplies,Fasteners,15.120000000000001,5,0.2
7984,Office Supplies,Art,7.872,3,0.2
7985,Office Supplies,Binders,8.32,5,0.2
7986,Technology,Phones,89.94999999999999,5,0.0
7987,Office Supplies,Labels,25.2,4,0.0
7988,Office Supplies,Labels,37.589999999999996,3,0.0
7989,Office Supplies,Storage,14.97,1,0.0
7990,Technology,Accessories,1.98,2,0.0
7991,Office Supplies,Binders,39.93600000000001,4,0.7
7992,Technology,Accessories,18.464,2,0.2
7993,Office Supplies,Binders,4.896000000000001,3,0.7
7994,Furniture,Bookcases,145.764,6,0.7
7995,Office Supplies,Binders,9.612,6,0.7
7996,Technology,Accessories,199.75,5,0.0
7997,Furniture,Tables,1673.1839999999997,12,0.2
7998,Furniture,Furnishings,12.18,7,0.0
7999,Office Supplies,Appliances,57.68,4,0.0
8000,Technology,Phones,263.96,4,0.0
8001,Technology,Accessories,299.94,6,0.0
8002,Office Supplies,Supplies,25.76,7,0.0
8003,Technology,Phones,271.9,2,0.0
8004,Furniture,Furnishings,45.839999999999996,3,0.0
8005,Furniture,Furnishings,9.82,2,0.0
8006,Office Supplies,Fasteners,93.36,12,0.0
8007,Office Supplies,Storage,541.24,4,0.0
8008,Office Supplies,Paper,106.32,3,0.0
8009,Furniture,Chairs,1323.8999999999999,5,0.0
8010,Office Supplies,Paper,126.624,6,0.2
8011,Technology,Phones,125.944,7,0.2
8012,Office Supplies,Binders,663.92,5,0.2
8013,Technology,Accessories,120.0,8,0.0
8014,Office Supplies,Fasteners,3.29,1,0.0
8015,Furniture,Furnishings,18.84,3,0.0
8016,Furniture,Furnishings,60.67200000000001,6,0.2
8017,Office Supplies,Art,30.816000000000003,9,0.2
8018,Technology,Phones,52.792,1,0.2
8019,Office Supplies,Appliances,83.9,10,0.0
8020,Office Supplies,Paper,11.76,2,0.0
8021,Office Supplies,Appliances,4.991999999999999,3,0.8
8022,Office Supplies,Envelopes,87.92,5,0.2
8023,Furniture,Chairs,657.93,5,0.3
8024,Office Supplies,Binders,1.0439999999999998,1,0.8
8025,Furniture,Furnishings,210.68,2,0.0
8026,Office Supplies,Storage,78.8,1,0.0
8027,Technology,Accessories,19.99,1,0.0
8028,Office Supplies,Storage,772.68,4,0.0
8029,Technology,Accessories,106.08000000000001,6,0.2
8030,Furniture,Furnishings,23.076,3,0.6
8031,Office Supplies,Paper,25.920000000000005,5,0.2
8032,Office Supplies,Paper,47.952000000000005,3,0.2
8033,Office Supplies,Binders,0.9839999999999998,2,0.8
8034,Furniture,Furnishings,75.38400000000001,9,0.6
8035,Office Supplies,Labels,4.608,2,0.2
8036,Office Supplies,Binders,37.68,6,0.0
8037,Office Supplies,Appliances,41.910000000000004,3,0.0
8038,Furniture,Bookcases,435.999,3,0.15
8039,Furniture,Chairs,388.70400000000006,6,0.2
8040,Office Supplies,Storage,572.58,6,0.0
8041,Technology,Accessories,33.18,2,0.0
8042,Technology,Accessories,63.88,4,0.0
8043,Furniture,Furnishings,26.72,1,0.0
8044,Office Supplies,Binders,295.056,9,0.2
8045,Office Supplies,Appliances,393.25,5,0.0
8046,Office Supplies,Binders,2.2140000000000004,3,0.7
8047,Office Supplies,Paper,16.272000000000002,3,0.2
8048,Office Supplies,Appliances,706.86,7,0.0
8049,Office Supplies,Binders,5.970000000000001,5,0.7
8050,Furniture,Furnishings,21.184,1,0.2
8051,Office Supplies,Appliances,41.376,6,0.2
8052,Office Supplies,Art,17.94,3,0.0
8053,Office Supplies,Binders,2.6550000000000002,1,0.7
8054,Office Supplies,Storage,892.35,5,0.0
8055,Furniture,Bookcases,307.666,2,0.15
8056,Office Supplies,Storage,728.82,9,0.0
8057,Office Supplies,Binders,41.36,5,0.2
8058,Technology,Phones,43.176,3,0.2
8059,Furniture,Furnishings,4.16,2,0.0
8060,Office Supplies,Paper,61.4,5,0.0
8061,Office Supplies,Binders,24.448,2,0.2
8062,Technology,Phones,263.96,4,0.0
8063,Technology,Phones,359.96999999999997,3,0.0
8064,Office Supplies,Paper,12.96,2,0.0
8065,Office Supplies,Storage,116.82,3,0.0
8066,Office Supplies,Binders,276.78400000000005,2,0.2
8067,Technology,Accessories,239.96999999999997,3,0.0
8068,Furniture,Furnishings,16.02,6,0.0
8069,Office Supplies,Storage,454.56000000000006,5,0.2
8070,Furniture,Furnishings,141.42,5,0.6
8071,Furniture,Chairs,310.74399999999997,4,0.3
8072,Office Supplies,Art,12.736,4,0.2
8073,Office Supplies,Binders,6.469999999999998,5,0.8
8074,Office Supplies,Binders,13.747999999999998,14,0.8
8075,Office Supplies,Appliances,15.223999999999997,2,0.8
8076,Furniture,Furnishings,27.42,3,0.0
8077,Office Supplies,Binders,165.98,1,0.0
8078,Technology,Accessories,75.0,3,0.0
8079,Office Supplies,Binders,134.27200000000002,8,0.2
8080,Office Supplies,Labels,146.544,6,0.2
8081,Office Supplies,Paper,131.904,3,0.2
8082,Office Supplies,Appliances,203.88000000000002,5,0.2
8083,Office Supplies,Binders,14.301000000000002,7,0.7
8084,Office Supplies,Storage,718.6400000000001,10,0.2
8085,Furniture,Furnishings,61.1,5,0.0
8086,Office Supplies,Appliances,28.08,3,0.2
8087,Office Supplies,Art,10.496,4,0.2
8088,Office Supplies,Binders,39.92,2,0.2
8089,Office Supplies,Appliances,77.58,9,0.0
8090,Office Supplies,Storage,269.35999999999996,7,0.0
8091,Office Supplies,Labels,5.76,2,0.0
8092,Office Supplies,Art,109.9,5,0.0
8093,Furniture,Furnishings,23.88,3,0.0
8094,Office Supplies,Paper,26.2,4,0.0
8095,Office Supplies,Paper,12.96,2,0.0
8096,Technology,Accessories,234.95000000000002,5,0.0
8097,Office Supplies,Storage,118.25,5,0.0
8098,Office Supplies,Paper,4.28,1,0.0
8099,Technology,Accessories,26.849999999999998,3,0.0
8100,Technology,Machines,3357.6000000000004,3,0.2
8101,Office Supplies,Labels,8.26,2,0.0
8102,Technology,Machines,2973.32,7,0.2
8103,Office Supplies,Storage,104.79,7,0.0
8104,Technology,Phones,775.7280000000001,6,0.2
8105,Furniture,Bookcases,89.06639999999999,1,0.32
8106,Office Supplies,Art,175.44,6,0.2
8107,Technology,Phones,438.336,4,0.2
8108,Furniture,Chairs,215.544,4,0.3
8109,Office Supplies,Envelopes,55.584,6,0.2
8110,Furniture,Chairs,127.38599999999998,2,0.3
8111,Furniture,Chairs,248.43,5,0.3
8112,Office Supplies,Appliances,11.647999999999998,4,0.8
8113,Furniture,Chairs,85.246,2,0.3
8114,Office Supplies,Art,20.64,5,0.2
8115,Furniture,Furnishings,148.02,3,0.0
8116,Office Supplies,Storage,33.29,1,0.0
8117,Office Supplies,Paper,204.95000000000002,5,0.0
8118,Furniture,Chairs,526.3439999999999,4,0.3
8119,Furniture,Furnishings,41.96,2,0.0
8120,Furniture,Chairs,451.15199999999993,3,0.2
8121,Office Supplies,Binders,31.504000000000005,11,0.2
8122,Office Supplies,Envelopes,30.672,3,0.2
8123,Technology,Copiers,1079.9759999999999,4,0.4
8124,Furniture,Chairs,161.568,2,0.2
8125,Office Supplies,Binders,2.9339999999999993,3,0.8
8126,Technology,Accessories,18.528000000000002,2,0.2
8127,Office Supplies,Storage,670.7520000000001,3,0.2
8128,Furniture,Furnishings,64.96,5,0.6
8129,Technology,Accessories,41.94,2,0.0
8130,Office Supplies,Paper,11.96,2,0.0
8131,Office Supplies,Art,13.12,4,0.0
8132,Office Supplies,Storage,535.41,3,0.0
8133,Furniture,Furnishings,72.78,3,0.6
8134,Office Supplies,Paper,36.839999999999996,3,0.0
8135,Office Supplies,Labels,87.71,7,0.0
8136,Furniture,Tables,562.2925000000001,7,0.45
8137,Furniture,Furnishings,56.52,9,0.0
8138,Office Supplies,Art,11.264000000000001,8,0.2
8139,Office Supplies,Storage,284.08000000000004,10,0.2
8140,Office Supplies,Paper,18.496000000000002,4,0.2
8141,Office Supplies,Labels,14.73,3,0.0
8142,Office Supplies,Storage,186.54,3,0.0
8143,Furniture,Tables,557.728,4,0.2
8144,Technology,Phones,159.96800000000002,4,0.2
8145,Office Supplies,Appliances,471.90000000000003,6,0.0
8146,Office Supplies,Art,3.52,2,0.0
8147,Office Supplies,Paper,49.12,4,0.0
8148,Office Supplies,Labels,20.16,7,0.0
8149,Office Supplies,Binders,10.68,2,0.0
8150,Furniture,Bookcases,141.96,2,0.0
8151,Office Supplies,Storage,32.48,2,0.0
8152,Office Supplies,Paper,20.04,3,0.0
8153,Technology,Copiers,13999.96,4,0.0
8154,Technology,Accessories,238.0,2,0.0
8155,Office Supplies,Paper,61.96,2,0.0
8156,Furniture,Tables,239.37199999999996,2,0.3
8157,Technology,Accessories,595.0,5,0.0
8158,Office Supplies,Paper,16.032,3,0.2
8159,Technology,Accessories,199.75,5,0.0
8160,Furniture,Chairs,227.96,2,0.0
8161,Office Supplies,Appliances,293.52,6,0.0
8162,Technology,Phones,307.98,2,0.0
8163,Furniture,Furnishings,96.96000000000001,6,0.0
